judul,BAB,Pasal,Content
PP_No_37_Tahun_2021_cleaned.txt,BAB IV: MANFAAT  JKP,PASAL 19,"(1) Manfaat JKP diberikan kepada Peserta yang  mengalami Pemutusan Hubungan Kerja baik untuk  hubungan kerja berdasarkan perjanjian kerja waktu  tidak tertentu  maupun  perja njian kerja waktu  tertentu .  (2) Selain memenuhi ketentuan sebagaimana dimaksud  pada ayat (1), penerima manfaat JKP harus bersedia  untuk bekerja kembali.    (3) Manfaat  JKP dapat diajukan setelah Peserta  memiliki  masa iur paling sedikit 12 (dua belas) bulan dalam 24  (dua puluh empat) bulan dan telah membayar iuran  paling singkat 6 (enam) bulan berturut -turut pada  BPJS Ketenagakerjaan  sebelum terjadi Pemutusan  Hubungan Kerja atau pengakhiran hubungan kerja."
PP_No_37_Tahun_2021_cleaned.txt,BAB IV: MANFAAT  JKP,PASAL 20,"(1) Manfaat JKP bagi Peserta yang mengalami Pemutusan  Hubungan Kerja dikecualikan untuk alasan  Pemutusan Hubungan Kerja karena:   a. mengundurkan diri;   b. cacat total tetap;   c. pensiun; atau   d. meninggal  dunia.     2021, No.47 -13-  (2) Manfaat JKP bagi Peserta yang hubungan kerjanya  berdasarkan perjanjian kerja waktu tertentu  diberikan  apabila Pemut usan Hubungan Kerja oleh Pengusaha  dilakukan sebelum berakhirnya jangka waktu  perjanjian kerja waktu tertentu .  (3) Pemutusan Hubungan Kerja sebagaimana dimaksud  pada ayat (1) dibuktikan dengan:   a. bukti diterimanya Pemutusan Hubungan Kerja  oleh Pekerja/Buruh  dan tanda terima laporan  Pemutusan Hubungan Kerja dari dinas yang  menyelenggarakan urusan pemerintahan di  bidang ketenagakerjaan kabupaten/kota;   b. perjanjian bersama yang telah didaftarkan pada  pengadilan hubungan industrial dan akta bukti  pendaftaran perjanjian  bersama; atau   c. petikan atau putusan pengadilan hubungan  industrial yang telah mempunyai kekuatan  hukum tetap.     Bagian Kedua   Manfaat Uang Tunai"
PP_No_37_Tahun_2021_cleaned.txt,BAB IV: MANFAAT  JKP,PASAL 21,"(1) Manfaat uang tunai diberikan setiap bulan paling  banyak 6 (enam) bulan Upah  dengan ketentuan  sebagai ber ikut:  a. sebesar 45 % (empat puluh lima persen) dari  Upah  untuk 3 (tiga) bulan pertama; dan   b. sebesar 25 % (dua puluh lima persen) dari Upah   untuk 3 (tiga) bulan berikutnya.   (2) Upah yang digunakan sebagai dasar pembayaran  manfaat uang tunai merupakan  Upah  terakhir   Pekerja/Buruh  yang dilaporkan  Pengusaha  kepada   BPJS Ketenagakerjaan dan tidak melebihi batas atas  Upah yang ditetapkan.   (3) Batas atas Upah  untuk pertama kali ditetapkan  sebesar Rp 5.000.000 ,00 (lima juta  rupiah).   2021, No.47 -14-  (4) Dalam hal Upah melebihi batas atas Upah maka U pah  yang digunakan sebagai dasar pembayaran manfaat  uang tunai sebesar batas atas Upah."
PP_No_37_Tahun_2021_cleaned.txt,BAB IV: MANFAAT  JKP,PASAL 22,(1) Besaran batas atas Upah sebagaimana dimaksud  dalam Pasal 2 1 ayat (3) dilakukan evaluasi setiap 2  (dua) tahun .   (2) Evaluasi  besaran batas atas Upah  dilakukan  oleh  kementerian yang menyelenggarakan urusan  pemerintahan di bidang ketenagakerjaan  berkoordinasi dengan kementerian  yang  menyelenggarakan urusan pemerintahan di bidang  keuangan  dan dewan jaminan sosial nasional .  (3) Besaran  batas atas Upah hasil e valuasi sebagai mana  dimaksud pada ayat ( 2) ditetapkan dengan Peraturan   Pemerintah.
PP_No_37_Tahun_2021_cleaned.txt,BAB IV: MANFAAT  JKP,PASAL 23,"Dalam hal terjadi Pemutusan Hubungan Kerja dan Upah  Pekerja/Buruh yang dilaporkan sebagaimana dimaksud  dalam Pasal 21 ayat (2) tidak sesuai dengan Upah yang  sebenarnya  sehingga te rdapat kekurangan pembayaran  manfaat uang tunai , Pengusaha wajib membayar  kekurangan  manfaat  uang tunai kepada Pekerja/Buruh  secara sekaligus."
PP_No_37_Tahun_2021_cleaned.txt,BAB IV: MANFAAT  JKP,PASAL 24,Pemberian manfaat uang tunai diselenggarakan oleh BPJS  Ketenagakerjaan.     Bagian Ketiga   Manfaat Akses In formasi  Pasar Kerja
PP_No_37_Tahun_2021_cleaned.txt,BAB IV: MANFAAT  JKP,PASAL 25,"(1) Manfaat akses informasi pasar kerja sebagaimana  dimaksud dalam Pasal 18 huruf b di berikan dalam  2021, No.47 -15-  bentuk layanan:   a. informasi pasar kerja;  dan/atau   b. bimbingan jabatan.   (2) Layanan sebagaimana dimaksud pada ayat (1)  dilakukan  oleh pengantar kerja dan/atau petugas  antarkerja melalui Sistem Informasi Ketenagakerjaan."
PP_No_37_Tahun_2021_cleaned.txt,BAB IV: MANFAAT  JKP,PASAL 26,(1) Layanan informasi pasar kerja sebagaimana dimaksud  dalam Pasal 25 ayat (1) huruf a diberikan dalam  bentuk penyediaan data lowongan pekerjaan.   (2) Penyediaan data lowong an pekerjaan sebagaimana  dimaksud pada ayat ( 1) dilaksanakan sesuai dengan   ketentuan p eraturan perundang -undangan .
PP_No_37_Tahun_2021_cleaned.txt,BAB IV: MANFAAT  JKP,PASAL 27,Layanan bimbingan jabatan sebagaimana dimaksud dalam  Pasal 25 ayat (1) huruf b diberikan dalam bentuk:   a. asesmen diri  atau penilaian diri; dan/atau    b. konseling karir.
PP_No_37_Tahun_2021_cleaned.txt,BAB IV: MANFAAT  JKP,PASAL 28,"Peserta yang telah mendapatkan manfaat akses informasi  pasar kerja dan pekerjaan yang sesuai dengan minat,  bakat, dan kompetensi harus  melaporkan penempatannya  melalui Sistem Informasi Ketenagakerjaan paling lama  7  (tujuh) hari kerja sejak diterima bekerja."
PP_No_37_Tahun_2021_cleaned.txt,BAB IV: MANFAAT  JKP,PASAL 29,"Manfaat akses informasi pasar kerja diselenggarakan oleh  kementerian yang menyelenggarakan urusan pemerintahan  di bidang ketenagakerjaan .            2021, No.47 -16-  Bagian Keempat   Manfaat Pelatihan  Kerja"
PP_No_37_Tahun_2021_cleaned.txt,BAB IV: MANFAAT  JKP,PASAL 30,(1) Manfaat Pelatihan Kerja sebagaimana dimaksud dalam  Pasal 18 huruf c diberikan berupa  pelatihan berbasis  kompetensi.   (2) Manfaat  Pelatihan Kerja sebagaimana dimaksud pada  ayat (1)  dapat dilakukan melalui integrasi akses  informasi pasar kerja  dan sistem informasi BPJS  Keten agakerjaan dalam  Sistem Informasi  Ketenagakerjaan .   (3) Manfaat Pelatihan Kerja dapat diselenggarakan secara  daring dan/atau luring.
PP_No_37_Tahun_2021_cleaned.txt,BAB IV: MANFAAT  JKP,PASAL 31,"(1) Pelatihan Kerja dilakukan melalui Lembaga Pelatihan  Kerja milik pemerintah, swasta, atau perusahaan.   (2) Lembaga  Pelatiha n Kerja sebagaimana dimaksud pada  ayat (1) harus memenuhi persyaratan paling sedikit:   a. memiliki pelatihan berbasis kompetensi kerja  yang sesuai dengan kebutuhan pasar kerja  dengan mempertimbangkan standar kompetensi  kerja nasional, internasional, atau khusu s;   b. terdaftar dan terverifikasi di Sistem Informasi  Ketenagakerjaan ;   c. terakreditasi  dari lembaga akreditasi Lembaga  Pelatihan Kerja yang dibuktikan dengan sertifikat  akreditasi; dan   d. mendapat persetujuan  Menteri.   (3) Ketentuan lebih lanjut mengenai tata cara  pendaftaran, pemilihan jenis pelatihan, lembaga  pelatihan, dan pemanfaatan pelatihan diatur d engan  Peraturan Menteri.         2021, No.47 -17-"
PP_No_37_Tahun_2021_cleaned.txt,BAB IV: MANFAAT  JKP,PASAL 32,(1) Lembaga Pelatihan Kerja dapat bekerja sama dengan  lembaga sertifikasi profesi untuk menyelenggarakan  sertifikasi kompetensi melalu i uji kompetensi.   (2) Lembaga sertifikasi profesi sebagaimana  dimaksud  pada ayat (1) merupakan lembaga sertifikasi profesi  yang telah memperoleh lisensi dari badan nasional  sertifikasi profesi.
PP_No_37_Tahun_2021_cleaned.txt,BAB IV: MANFAAT  JKP,PASAL 33,(1) Peserta yang telah  menerima manfaat Pelatihan  Kerja  harus melaporkan pelatihan yang telah diselesaikan  melalui Sistem Informasi Ketenagakerjaan paling lama   7 (tujuh) hari kerja sejak selesainya pelatihan.   (2) Peserta sebagaimana dimaksud pada ayat (1) dapat  memanfaatkan kembali layanan akses informasi pasar  kerja m elalui Sistem Informasi Ketenagakerjaan untuk  bekerja.
PP_No_37_Tahun_2021_cleaned.txt,BAB IV: MANFAAT  JKP,PASAL 34,(1) Manfaat Pelatihan Kerja diselenggarakan oleh  kementerian yang menyelenggarakan urusan  pemerintahan di bidang ketenagakerjaan.   (2) Ketentuan lebih lanjut mengenai pembiayaan manfaat  Pelatihan Kerj a diatur dengan Peraturan Menteri yang  menyelenggarakan urusan pemerintaha n di bidang  keuangan.     Bagian Kelima   Pelaksanaan Pemberian Manfaat  JKP
PP_No_37_Tahun_2021_cleaned.txt,BAB IV: MANFAAT  JKP,PASAL 35,"Hak atas manfaat JKP diajukan paling banyak 3 (tiga) kali  selama masa usia kerja dengan ketentuan:   a. manfaat JKP pertama, diajukan oleh Peserta paling  cepat setelah terpenuhinya masa iur dan kepesertaan  sebagaimana dimaksud dalam Pasal 19 ayat ( 3);  2021, No.47 -18-  b. manfaat JKP kedua,  diajukan oleh Peserta paling  sedikit  setelah terpenuhinya masa iur selama 5 (lima)  tahun sejak memperoleh manfaat JKP pertama;  dan  c. manfaat  JKP ketiga , diajukan oleh Peserta paling  sedikit  setelah terpenuhinya masa iur selama 5 (lima)  tahun sejak memperoleh manfaat JKP kedua."
PP_No_37_Tahun_2021_cleaned.txt,BAB IV: MANFAAT  JKP,PASAL 36,Manfaat  JKP bagi Peserta yang mempunyai hubungan kerja  denga n lebih dari 1 (satu) Pengusaha diberikan  jika Peserta  mengalami Pemutusan Hubungan Kerja.
PP_No_37_Tahun_2021_cleaned.txt,BAB IV: MANFAAT  JKP,PASAL 37,"(1) Dalam hal Pengusaha tidak mengikutsertakan  Pekerja/Buruh dalam program  JKP dan terjadi  Pemutusan Hubungan Kerja, Pengusaha wajib  memenuhi hak Pekerja/Buruh  berupa:   a. manfaat uang tunai dengan perhitungan manfaat  sebagaimana dimaksud dalam Pasal 21 ayat (1)   yang diberikan secara sekaligus ; dan   b. manfaat Pelatihan Kerja sebagaimana dimaksud  dalam Pasal 3 0.  (2) Kewajiban  pemenuhan hak Pekerja/Buruh  sebagaimana dimaksud  pada ayat (1) dikecualikan  bagi Pengusaha pada usaha mikro."
PP_No_37_Tahun_2021_cleaned.txt,BAB IV: MANFAAT  JKP,PASAL 38,"Hak atas manfaat JKP tidak dapat dipindahtangankan,  digadaikan , atau disita sebagai pelaksana an putusan  pengadilan."
PP_No_37_Tahun_2021_cleaned.txt,BAB IV: MANFAAT  JKP,PASAL 39,"(1) Pengusaha  yang menunggak iuran  JKK dan JKM  sebagai sumber p endanaan program JKP sampai  dengan 3 (tiga) bulan berturut -turut dan terjadi  Pemutusan Hubungan Kerja , BPJS Ketenagakerjaan  wajib membayar manfaat uang tunai sebagaimana  2021, No.47 -19-  dimaksud dalam Pasal 21 ayat (1) kepada Peserta.   (2) Dalam hal BPJS Ketenagakerjaan telah membayar  manfaat uang tunai sebagaimana dimaksud pada ayat  (1) maka Pengusaha wajib melunasi tunggakan iuran.   (3) Pengusaha yang menunggak iuran  JKK dan JKM  sebagai sumber pendanaan program JKP lebih dari 3  (tiga) bulan berturut -turut dan terjadi Pemutusan  Hubungan Kerja, Pengusaha wajib membayar terlebih  dahulu manfaat uang tunai kepada Peserta   sebagaimana dimaksud dalam Pasal 21 ayat (1).  (4) Dalam hal Pengusaha telah melunasi seluruh  tunggakan iuran  dan denda yang menjadi  kewajibannya, Pengusaha dapat meminta pe nggantian  manfaat uang tunai yang telah dibayarkan  sebagaimana dimaksud pada ayat (3), kepada BPJS  Ketenagakerjaan.   (5) Pengusaha mengajukan permintaan penggantian  manfaat uang tunai kepada BPJS Ketenagakerjaan  paling lama  3 (tiga) bulan sejak Pengusaha membay ar  hak Peserta .  (6) BPJS Ketenagakerjaan wajib membayar penggantian  manfaat uang tunai  sebagaimana dimaksud pada ayat  (4) paling lama  7 (tujuh) hari kerja sejak surat   permintaan dan dokumen pendukung diterima secara   lengkap dan benar oleh BPJS Ketenagakerjaan ."
PP_No_37_Tahun_2021_cleaned.txt,BAB IV: MANFAAT  JKP,PASAL 40,"Hak atas manfaat JK P sebagaimana dimaksud dalam Pasal  18 hilang jika Pekerja/Buruh :  a. tidak mengajukan permohonan klaim manfaat JKP  selama 3 (tiga) bulan sejak terjadi Pemutusan  Hubungan Kerja;   b. telah mendapatkan pekerjaan;  atau  c. meninggal dunia.         2021, No.47 -20-"
PP_No_37_Tahun_2021_cleaned.txt,BAB IV: MANFAAT  JKP,PASAL 41,Ketentuan lebih lanjut mengenai t ata cara pemberian  manfaat JKP diatur d engan Peraturan Menteri.     BAB V : SUMBER PENDANAAN
PP_No_37_Tahun_2021_cleaned.txt,BAB V: SUMBER PENDANAAN,PASAL 42,(1) Sumber pendanaan JKP berasal dari:   a. modal awal pemerintah;   b. rekomposisi iuran program jaminan sosial;  dan/atau   c. dana operasional BPJS Ketenagakerjaan.   (2) Modal awal sebagaimana dimaksud pada ayat (1)  huruf a merupakan dana awal yang bersumber dari  Anggaran Pendapatan dan Belanja Negara untuk  pendanaan program JKP .  (3) Dana awal sebagaimana dimaksud pada ayat (2)  bukan merupakan  kekayaan negara yang dipisahkan .  (4) Dana awal dapat digunakan dalam hal iuran program  yang diterima belum mencukupi untuk membayar  manfaat program.   (5) Ketentuan lebih lanjut  mengenai dana awal diatur  dengan Peraturan Menteri yang menyelenggarakan  urusan pemerin tahan di bidang keuangan.
PP_No_37_Tahun_2021_cleaned.txt,BAB V: SUMBER PENDANAAN,PASAL 43,"Dana operasional sebagaimana dimaksud dalam pasal 42  ayat (1) huruf c dapat digunakan untuk pendanaan  program  JKP dalam hal iuran program yang diterima dan  dana awal belum mencukupi untuk membayar manfaat  program JKP.             2021, No.47 -21-  BAB VI : PENGAWASAN KETENAGAKERJAAN"
PP_No_37_Tahun_2021_cleaned.txt,BAB VI: PENGAWASAN KETENAGAKERJAAN,PASAL 44,Pengawasan ketenagakerjaan terhadap penerapan  ketentuan dalam Peraturan Pemerintah ini dilaksanakan  oleh Pengawas Ketenagakerjaan pada kementerian yang  menyelenggarakan urusan pemerintahan di bidang  ketenagakerjaa n dan/atau dinas yang menyelenggarakan  urusan pemerintahan di bidang ketenagakerjaan provinsi.     BAB VII : PENYELESAI AN SENGKETA
PP_No_37_Tahun_2021_cleaned.txt,BAB VII: PENYELESAI AN SENGKETA,PASAL 45,"(1) Sengketa dalam penyelenggaraan program JK P antara  Peserta dengan BPJS Ketenagakerjaan dan/atau  antara Peserta dengan Pengusaha  dapat diselesaikan  secara musyawarah oleh para pihak yang bersengketa.   (2) Sengketa sebagaimana dimaksud pada ayat (1)  merupakan sengketa di bidang keperdataan dan  sengketa mengenai hak -hak sesuai dengan ketentuan  peraturan perundang -undangan dikuasai s epenuhnya  oleh pihak yang bersengketa dan sengketa yang  menurut ketentuan peraturan perundang -undangan  dapat diadakan perdamaian.   (3) Dalam hal penyelesaian sebagaimana dimaksud pada  ayat (2) tidak terlaksana maka penyelesaian dilakukan  melalui mediasi sesuai dengan ketentuan peraturan  perundang -undangan.   (4) Dalam hal mekanisme mediasi sebagaimana dimaksud  pada ayat (3) tidak dapat terlaksana maka  penyelesaiannya dapat diajukan ke pengadilan negeri  sesuai dengan ketentuan peraturan perundang - undangan.        2021, No.47 -22-  BAB VIII : SANKSI ADMINISTRATIF"
PP_No_37_Tahun_2021_cleaned.txt,BAB VIII: SANKSI ADMINISTRATIF,PASAL 46,"(1) Pengusaha yang melanggar ketentuan  Pasal 2 ayat (1),  Pasal 6 ayat (1), Pasal 8 ayat (1), Pasal 9, Pasal 23,  Pasal 37 ayat (1), dan/atau Pasal 39 ayat (3) dikenai  sanksi administratif berupa:   a. teguran tertulis; da n  b. tidak mendapat kan pelayanan publik tertentu.   (2) Pengenaan  sanksi administratif sebagaimana  dimaksud pada ayat (1) dilakukan secara bertahap.   (3) Teguran tertulis sebagaimana dimaksud pada ayat (1)  huruf a merupakan peringatan tertulis atas  pelanggaran yang dilakukan oleh Pengu saha.   (4) Tidak mendapatkan pelayanan publik tertentu  sebagaimana dimaksud pada ayat (1) huruf b  merupakan sanksi  yang diberikan oleh unit pelayanan  publik tertentu kepada Pengusaha yang tidak  melaksanakan kewajiban sesuai dengan ketentuan  peraturan perundang -undangan."
PP_No_37_Tahun_2021_cleaned.txt,BAB VIII: SANKSI ADMINISTRATIF,PASAL 47,"(1) Menteri, menteri terkait, gubernur, bupati/walikota,  atau pejabat yang ditunjuk sesuai dengan  kewenangannya mengenakan sanksi administratif  sebagaimana dimaksud dalam Pasal 46 ayat (1)   kepada Pengusaha.   (2) Pengenaan sanksi administratif di berikan berdasarkan  hasil pemeriksaan yang dilakukan oleh Pengawas  Ketenagakerjaan yang berasal dari:   a. pengaduan; dan/atau   b. tindak lanjut hasil pengawasan ketenagakerjaan.   (3) Tindak lanjut hasil pemeriksaan yang dilakukan oleh  Pengawas Ketenagakerjaan dituan gkan dalam nota  pemeriksaan.     2021, No.47 -23-  (4) Dalam hal nota pemeriksaan tidak dilaksanakan oleh  Pengusaha, Pengawas Ketenagakerjaan  menyampaikan laporan ketidakpatuhan terhadap  peraturan perundang -undangan beserta nota  pemeriksaan kepada:   a. direktur jenderal yang membidangi  pengawasan  ketenagakerjaan pada kementerian yang  menyelenggarakan urusan pemerintahan di  bidang ketenagakerjaan, untuk Pengawas  Ketenagakerjaan di kementerian yang  menyelenggarakan urusan pemerintahan di  bidang ketenagakerjaan; atau   b. kepala dinas yang meny elenggarakan urusan  pemerintahan di bidang ketenagakerjaan provinsi,  untuk Pengawas Ketenagakerjaan pada dinas  yang menyelenggarakan urusan pemerintahan di  bidang ketenagakerjaan provinsi.   (5) Direktur jenderal atau kepala dinas sebagaimana  dimaksud pada ayat (4) menyampaikan rekomendasi  kepada pejabat yang berwenang mengenakan sanksi  administratif.   (6) Menteri terkait, gubernur, bupati/walikota, atau  pejabat yang ditunjuk memberitahukan pelaksanaan  pengenaan sanksi administratif kepada Menteri.     BAB IX : KETENTUAN PENUTUP"
PP_No_37_Tahun_2021_cleaned.txt,BAB IX: KETENTUAN PENUTUP,PASAL 48,"(1) Untuk kepesertaan JKP, BPJS Kesehatan dan BPJS  Ketenagakerjaan  melakukan integrasi data  kepesertaan JKP.   (2) Integrasi data sebagaimana dimaksud pada ayat (1)  dilakukan  paling lama dalam waktu 6 (enam) bulan  sejak Peraturan Pemerintah ini ber laku.   (3) Dalam masa integrasi data sebagaimana dimaksud  pada ayat (2), BPJS Ketenagakerjaan dapat melakukan  2021, No.47 -24-  pendaftaran  kepesertaan JKP tanpa memperhatikan  kepesertaan JKN.   (4) Dalam hal sesudah masa integrasi dan terdapat  kepesertaan JKP yang tidak memenuhi pers yaratan  kepesertaan  JKN maka iuran yang telah dibayarkan  Pemerintah Pusat diperhitungkan dalam pembayaran  iuran JKP berikutnya."
PP_No_37_Tahun_2021_cleaned.txt,BAB IX: KETENTUAN PENUTUP,PASAL 49,"Pada saat Peraturan Pemerintah ini mulai berlaku,  ketentuan mengenai pengelolaan aset dana jaminan sosial  kecelakaan k erja dan dana jaminan sosial kematian yang  diatur dalam Peraturan Pemerintah Nomor 99 Tahun 2013  tentang Pengelolaan Aset Jaminan Sosial Ketenagakerjaan  (Lembaran Negara Republik Indonesia Tahun 2013 Nomor  256, Tambahan Lembaran Negara Republik Indonesia  Nomor 5486) sebagaimana telah diubah dengan Peraturan  Pemerintah Nomor 55 Tahun 2015 tentang Perubahan atas  Peraturan Pemerintah Nomor 99 Tahun 2013 tentang  Pengelolaan Aset Jaminan Sosial Ketenagakerjaan   (Lembaran Negara Republik Indonesia Tahun 2015 Nomor   179, Tambahan Lembaran Negara Republik Indonesia  Nomor 5724) , diberlakukan untuk p engelolaan aset dana  jaminan sosial kehilangan pekerjaan sampai dengan  berlakunya peraturan perundang -undangan yang  mengatur mengenai pengelolaan aset dana jaminan sosial  kehilangan pekerjaan ."
PP_No_37_Tahun_2021_cleaned.txt,BAB IX: KETENTUAN PENUTUP,PASAL 50,"Peraturan Pemerintah ini mulai berlaku pada tanggal  diundangkan .              2021, No.47 -25-"
